cEE,cH2,cNG,cCO2,tech,elec_prod,co2_capt,EI,TRL
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,Hyb_ORC,2663.56,0.0,114.2523,
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
,,,,Chankna,0.0,0.0,0.0,
